derep File CorvsMaximumcluster CorvsTotal CorvsNumberOfClusters NumberOfClusters DetectedReqGenus
derep ./testing_clustering_derep/r197/contigs_250_woident_unoiseM2_unoiseM4_unoiseM1_blast_summary_genus.tsv 0.2957312185845477 0.7723057371491566 0.8434882756688329 26 8
derep ./testing_clustering_derep/r186/contigs_250_woident_unoiseM2_unoiseM1_swarmD1_blast_summary_genus.tsv 0.6341626821226687 0.695178172736077 0.5974783402356856 48 8
derep ./testing_clustering_derep/r143/contigs_250_woident_unoiseM1_unoiseM1_unoiseM1_blast_summary_genus.tsv 0.34364311530479086 0.8749565970449399 0.724962221423793 400 8
derep ./testing_clustering_derep/r93/contigs_250_woident_swarmD1_swarmD1_swarmD1_blast_summary_genus.tsv 0.7345726567999591 0.8442061343543968 0.7516746346064317 435 8
derep ./testing_clustering_derep/r183/contigs_250_woident_unoiseM2_unoiseM1_swarmD1_blast_summary_genus.tsv 0.6503412610684229 0.7967456882791053 0.5981134230571761 47 8
derep ./testing_clustering_derep/r239/contigs_250_woident_minsize2_unoiseM4_unoiseM1_blast_summary_genus.tsv 0.29879562510508456 0.786369557278056 0.8434882756688329 26 8
derep ./testing_clustering_derep/r150/contigs_250_woident_unoiseM1_unoiseM2_swarmD1_blast_summary_genus.tsv 0.7841664914730037 0.7497005550022935 0.5974783402356856 48 8
derep ./testing_clustering_derep/r65/contigs_250_woident_clusterP99_unoiseM2_unoiseM1_blast_summary_genus.tsv 0.7888305700567214 0.7588680879685443 0.6678995678037878 82 8
derep ./testing_clustering_derep/r163/contigs_250_woident_unoiseM1_unoiseM20_clusterP98_blast_summary_genus.tsv 0.7354808883963121 0.7354808883963121 NaN 8 8
derep ./testing_clustering_derep/r231/contigs_250_woident_minsize2_unoiseM2_swarmD1_blast_summary_genus.tsv 0.6319945121814883 0.695178172736077 0.5940989302806877 51 8
derep ./testing_clustering_derep/r253/contigs_250_woident_minsize4_swarmD2_clusterP98_blast_summary_genus.tsv 0.7444047761823391 0.7449635105692569 0.18816134354142122 13 8
derep ./testing_clustering_derep/r251/contigs_250_woident_minsize2_unoiseM20_unoiseM1_blast_summary_genus.tsv 0.34472813213117715 0.8185807515057104 0.7468242623758548 16 8
derep ./testing_clustering_derep/r88/contigs_250_woident_swarmD1_swarmD2_swarmD2_blast_summary_genus.tsv 0.8746322751929266 0.8392971905936071 0.7674578635972996 396 8
derep ./testing_clustering_derep/r121/contigs_250_woident_swarmD1_unoiseM20_clusterP98_blast_summary_genus.tsv 0.8390272569331325 0.8390272569331325 NaN 7 7
derep ./testing_clustering_derep/r131/contigs_250_woident_unoiseM1_swarmD2_unoiseM1_blast_summary_genus.tsv 0.8398932456855509 0.805678248231276 0.7008670392998522 285 8
derep ./testing_clustering_derep/r119/contigs_250_woident_swarmD1_unoiseM8_unoiseM1_blast_summary_genus.tsv 0.686404985127553 0.749666476821445 0.7410183871356326 21 8
derep ./testing_clustering_derep/r190/contigs_250_woident_unoiseM2_unoiseM2_swarmD2_blast_summary_genus.tsv 0.7915897356335048 0.6951781727360771 0.5962619342149948 42 8
derep ./testing_clustering_derep/r246/contigs_250_woident_minsize2_unoiseM8_swarmD1_blast_summary_genus.tsv 0.6452493508206484 0.6777278992449635 0.16402624629927992 12 8
derep ./testing_clustering_derep/r49/contigs_250_woident_clusterP99_swarmD1_clusterP98_blast_summary_genus.tsv 0.7709014415753733 0.8049913458864526 0.720541845251188 252 8
derep ./testing_clustering_derep/r294/contigs_250_woident_minsize4_unoiseM20_swarmD1_blast_summary_genus.tsv 0.6713833561430801 0.8185807515057104 0.3798150818124163 11 8
derep ./testing_clustering_derep/r125/contigs_250_woident_swarmD1_unoiseM20_unoiseM1_blast_summary_genus.tsv 0.6875856041456292 0.7444508011648866 0.16402624629927992 12 8
derep ./testing_clustering_derep/r235/contigs_250_woident_minsize2_unoiseM4_clusterP98_blast_summary_genus.tsv 0.6921240766011382 0.6959664002824623 0.30969537440089323 14 8
derep ./testing_clustering_derep/r123/contigs_250_woident_swarmD1_unoiseM20_swarmD1_blast_summary_genus.tsv 0.6875856041456292 0.7444508011648866 0.16402624629927992 12 8
derep ./testing_clustering_derep/r286/contigs_250_woident_minsize4_unoiseM8_swarmD2_blast_summary_genus.tsv 0.8086727157262196 0.6777278992449635 -0.20528948273410524 9 8
derep ./testing_clustering_derep/r225/contigs_250_woident_minsize2_unoiseM1_swarmD1_blast_summary_genus.tsv 0.6319945121814883 0.695178172736077 0.5940989302806877 51 8
derep ./testing_clustering_derep/r13/contigs_250_woident_clusterP98_unoiseM1_clusterP98_blast_summary_genus.tsv 0.773192967911186 0.8126265228757601 0.7265035409511963 259 8
derep ./testing_clustering_derep/r229/contigs_250_woident_minsize2_unoiseM2_clusterP98_blast_summary_genus.tsv 0.6803292147743213 0.6936686447924333 0.5808249097254488 33 8
derep ./testing_clustering_derep/r189/contigs_250_woident_unoiseM2_unoiseM2_swarmD1_blast_summary_genus.tsv 0.6341626821226687 0.695178172736077 0.5974783402356856 48 8
derep ./testing_clustering_derep/r87/contigs_250_woident_swarmD1_swarmD2_swarmD1_blast_summary_genus.tsv 0.8746322751929266 0.8392971905936071 0.7674578635972996 396 8
derep ./testing_clustering_derep/r219/contigs_250_woident_minsize2_swarmD1_swarmD1_blast_summary_genus.tsv 0.6856861391984839 0.7382025733857461 0.5464491852337144 72 8
derep ./testing_clustering_derep/r108/contigs_250_woident_swarmD1_unoiseM2_swarmD1_blast_summary_genus.tsv 0.6850858970187832 0.7615087882563429 0.567252125751275 59 8
derep ./testing_clustering_derep/r135/contigs_250_woident_unoiseM1_swarmD1_swarmD1_blast_summary_genus.tsv 0.7829277838435678 0.8060283205277173 0.6793081403339845 336 8
derep ./testing_clustering_derep/r18/contigs_250_woident_clusterP98_unoiseM1_swarmD1_blast_summary_genus.tsv 0.7791455337296447 0.8057727754458981 0.7279414496984711 260 8
derep ./testing_clustering_derep/r147/contigs_250_woident_unoiseM1_unoiseM2_swarmD1_blast_summary_genus.tsv 0.7626372101292708 0.8278967090911689 0.598113423057176 47 8
derep ./testing_clustering_derep/r85/contigs_250_woident_swarmD1_swarmD2_clusterP98_blast_summary_genus.tsv 0.7568500281439282 0.8054075654285149 0.7317038151392593 251 8
derep ./testing_clustering_derep/r129/contigs_250_woident_unoiseM1_swarmD2_swarmD1_blast_summary_genus.tsv 0.834781635804732 0.8063777977175018 0.6924303851946334 309 8
derep ./testing_clustering_derep/r4/contigs_250_woident_clusterP98_swarmD2_swarmD2_blast_summary_genus.tsv 0.7731543731556559 0.8126265228757601 0.7331466098659519 263 8
derep ./testing_clustering_derep/r46/contigs_250_woident_clusterP99_swarmD2_swarmD2_blast_summary_genus.tsv 0.795368521504896 0.8257923739333083 0.8656260127264445 574 8
derep ./testing_clustering_derep/r291/contigs_250_woident_minsize4_unoiseM20_swarmD1_blast_summary_genus.tsv 0.6567784917810227 0.7056838062436367 0.16402624629927992 12 8
derep ./testing_clustering_derep/r33/contigs_250_woident_clusterP98_unoiseM8_swarmD1_blast_summary_genus.tsv 0.7789974498704791 0.7498968577616405 0.6200992238143507 20 8
derep ./testing_clustering_derep/r169/contigs_250_woident_unoiseM2_swarmD2_clusterP98_blast_summary_genus.tsv 0.6816301519737472 0.6936686447924334 0.5557290951036182 30 8
derep ./testing_clustering_derep/r282/contigs_250_woident_minsize4_unoiseM4_swarmD1_blast_summary_genus.tsv 0.6460657969655259 0.6959664002824623 0.44578573923964016 20 8
derep ./testing_clustering_derep/r160/contigs_250_woident_unoiseM1_unoiseM8_swarmD2_blast_summary_genus.tsv 0.834781635804732 0.7354808883963121 -0.20528948273410524 9 8
derep ./testing_clustering_derep/r6/contigs_250_woident_clusterP98_swarmD2_swarmD1_blast_summary_genus.tsv 0.7789974498704791 0.8057727754458981 0.7346212515527198 264 8
derep ./testing_clustering_derep/r156/contigs_250_woident_unoiseM1_unoiseM4_swarmD1_blast_summary_genus.tsv 0.7829277838435678 0.7399978158343878 0.36438883185303694 21 8
derep ./testing_clustering_derep/r111/contigs_250_woident_swarmD1_unoiseM4_swarmD1_blast_summary_genus.tsv 0.6877796629350266 0.7543227933497554 0.5871634666470893 31 8
derep ./testing_clustering_derep/r9/contigs_250_woident_clusterP98_swarmD1_swarmD1_blast_summary_genus.tsv 0.7789974498704791 0.8057727754458981 0.7346212515527198 264 8
derep ./testing_clustering_derep/r240/contigs_250_woident_minsize2_unoiseM4_swarmD1_blast_summary_genus.tsv 0.6460657969655259 0.6959664002824623 0.44578573923964016 20 8
derep ./testing_clustering_derep/r127/contigs_250_woident_unoiseM1_swarmD2_clusterP98_blast_summary_genus.tsv 0.746024280449538 0.8054075654285149 0.7151029218471368 242 8
derep ./testing_clustering_derep/r67/contigs_250_woident_clusterP99_unoiseM4_clusterP98_blast_summary_genus.tsv 0.7574488679039364 0.7606644234087621 0.632332289253628 22 8
derep ./testing_clustering_derep/r223/contigs_250_woident_minsize2_unoiseM1_clusterP98_blast_summary_genus.tsv 0.6803292147743213 0.6936686447924333 0.5808249097254488 33 8
derep ./testing_clustering_derep/r141/contigs_250_woident_unoiseM1_unoiseM1_swarmD1_blast_summary_genus.tsv 0.7664905350337478 0.8573394896965103 0.6917030050759858 311 8
derep ./testing_clustering_derep/r66/contigs_250_woident_clusterP99_unoiseM2_swarmD1_blast_summary_genus.tsv 0.7888305700567214 0.7596533682420086 0.6678995678037878 82 8
derep ./testing_clustering_derep/r262/contigs_250_woident_minsize4_swarmD1_swarmD2_blast_summary_genus.tsv 0.8509826698553596 0.7360126066789423 0.38879579948526316 21 8
derep ./testing_clustering_derep/r216/contigs_250_woident_minsize2_swarmD2_swarmD1_blast_summary_genus.tsv 0.8171223113878829 0.794840379374952 0.5460129992164049 52 8
derep ./testing_clustering_derep/r205/contigs_250_woident_unoiseM2_unoiseM20_clusterP98_blast_summary_genus.tsv 0.6757977381432497 0.6757977381432497 NaN 8 8
derep ./testing_clustering_derep/r255/contigs_250_woident_minsize4_swarmD2_swarmD1_blast_summary_genus.tsv 0.8494804034896231 0.7360126066789423 0.3339899635837099 20 8
derep ./testing_clustering_derep/r293/contigs_250_woident_minsize4_unoiseM20_unoiseM1_blast_summary_genus.tsv 0.29990554566342076 0.8059025228285035 0.6445944265322315 17 8
derep ./testing_clustering_derep/r90/contigs_250_woident_swarmD1_swarmD2_swarmD1_blast_summary_genus.tsv 0.8746322751929266 0.8392971905936071 0.7674578635972996 396 8
derep ./testing_clustering_derep/r161/contigs_250_woident_unoiseM1_unoiseM8_unoiseM1_blast_summary_genus.tsv 0.3376927430588696 0.8220541443194277 0.6445944265322315 17 8
derep ./testing_clustering_derep/r209/contigs_250_woident_unoiseM2_unoiseM20_unoiseM1_blast_summary_genus.tsv 0.2957312185845477 0.7687094315096233 0.6445944265322315 17 8
derep ./testing_clustering_derep/r107/contigs_250_woident_swarmD1_unoiseM2_unoiseM1_blast_summary_genus.tsv 0.6850858970187832 0.7615087882563429 0.567252125751275 59 8
derep ./testing_clustering_derep/r256/contigs_250_woident_minsize4_swarmD2_swarmD2_blast_summary_genus.tsv 0.8494804034896231 0.7360126066789423 0.3339899635837099 20 8
derep ./testing_clustering_derep/r167/contigs_250_woident_unoiseM1_unoiseM20_unoiseM1_blast_summary_genus.tsv 0.3376927430588696 0.8220541443194277 0.6445944265322315 17 8
derep ./testing_clustering_derep/r267/contigs_250_woident_minsize4_unoiseM1_swarmD1_blast_summary_genus.tsv 0.6460657969655259 0.6959664002824623 0.44578573923964016 20 8
derep ./testing_clustering_derep/r199/contigs_250_woident_unoiseM2_unoiseM8_clusterP98_blast_summary_genus.tsv 0.6757977381432497 0.6757977381432497 NaN 8 8
derep ./testing_clustering_derep/r79/contigs_250_woident_clusterP99_unoiseM20_clusterP98_blast_summary_genus.tsv 0.7541470429150355 0.7541470429150355 NaN 8 8
derep ./testing_clustering_derep/r1/contigs_250_woident_clusterP98_swarmD2_clusterP98_blast_summary_genus.tsv 0.7789974498704791 0.8057727754458981 0.7346212515527198 264 8
derep ./testing_clustering_derep/r153/contigs_250_woident_unoiseM1_unoiseM4_swarmD1_blast_summary_genus.tsv 0.7618090123084602 0.8248321338880362 0.40429325030606816 20 8
derep ./testing_clustering_derep/r28/contigs_250_woident_clusterP98_unoiseM4_swarmD2_blast_summary_genus.tsv 0.7789974498704791 0.7627972357282985 0.815091701704318 36 8
derep ./testing_clustering_derep/r16/contigs_250_woident_clusterP98_unoiseM1_swarmD2_blast_summary_genus.tsv 0.7791455337296447 0.8057727754458981 0.7279414496984711 260 8
derep ./testing_clustering_derep/r220/contigs_250_woident_minsize2_swarmD1_swarmD2_blast_summary_genus.tsv 0.8371311207086218 0.7316778735833039 0.5990927608256088 55 8
derep ./testing_clustering_derep/r149/contigs_250_woident_unoiseM1_unoiseM2_unoiseM1_blast_summary_genus.tsv 0.3405911300224936 0.8302785851141209 0.7113830388475668 61 8
derep ./testing_clustering_derep/r34/contigs_250_woident_clusterP98_unoiseM8_swarmD2_blast_summary_genus.tsv 0.7789974498704791 0.7498968577616405 0.6200992238143507 20 8
derep ./testing_clustering_derep/r271/contigs_250_woident_minsize4_unoiseM2_clusterP98_blast_summary_genus.tsv 0.6921240766011382 0.6959664002824623 0.30969537440089323 14 8
derep ./testing_clustering_derep/r181/contigs_250_woident_unoiseM2_unoiseM1_clusterP98_blast_summary_genus.tsv 0.6803292147743213 0.6936686447924333 0.5808249097254488 33 8
derep ./testing_clustering_derep/r184/contigs_250_woident_unoiseM2_unoiseM1_swarmD2_blast_summary_genus.tsv 0.7915897356335048 0.6951781727360771 0.5962619342149948 42 8
derep ./testing_clustering_derep/r72/contigs_250_woident_clusterP99_unoiseM4_swarmD1_blast_summary_genus.tsv 0.788408138432896 0.7375462720481011 0.7683307068542812 33 8
derep ./testing_clustering_derep/r252/contigs_250_woident_minsize2_unoiseM20_swarmD1_blast_summary_genus.tsv 0.6567784917810227 0.7056838062436367 0.16402624629927992 12 8
derep ./testing_clustering_derep/r15/contigs_250_woident_clusterP98_unoiseM1_swarmD1_blast_summary_genus.tsv 0.7791455337296447 0.8057727754458981 0.7279414496984711 260 8
derep ./testing_clustering_derep/r11/contigs_250_woident_clusterP98_swarmD1_unoiseM1_blast_summary_genus.tsv 0.7791455337296447 0.8057727754458981 0.7279414496984711 260 8
derep ./testing_clustering_derep/r285/contigs_250_woident_minsize4_unoiseM8_swarmD1_blast_summary_genus.tsv 0.6640527177728024 0.8136182031721931 0.3798150818124163 11 8
derep ./testing_clustering_derep/r238/contigs_250_woident_minsize2_unoiseM4_swarmD2_blast_summary_genus.tsv 0.8061009714009293 0.6959664002824624 0.3437836941505235 17 8
derep ./testing_clustering_derep/r89/contigs_250_woident_swarmD1_swarmD2_unoiseM1_blast_summary_genus.tsv 0.8183198241930043 0.8567595436555762 0.7059426094386908 295 8
derep ./testing_clustering_derep/r165/contigs_250_woident_unoiseM1_unoiseM20_swarmD1_blast_summary_genus.tsv 0.7829277838435678 0.7354808883963121 -0.07316378029360293 11 8
derep ./testing_clustering_derep/r269/contigs_250_woident_minsize4_unoiseM1_unoiseM1_blast_summary_genus.tsv 0.3401008330856394 0.806765284027471 0.8563848149547454 25 8
derep ./testing_clustering_derep/r96/contigs_250_woident_swarmD1_swarmD1_swarmD1_blast_summary_genus.tsv 0.7345726567999591 0.8455255156906419 0.7503688936098046 434 8
derep ./testing_clustering_derep/r136/contigs_250_woident_unoiseM1_swarmD1_swarmD2_blast_summary_genus.tsv 0.8246149155515057 0.8569938894847315 0.6922712007092556 313 8
corrected File CorvsMaximumcluster CorvsTotal CorvsNumberOfClusters NumberOfClusters DetectedReqGenus
corrected ./testing_clustering/r166/contigs_250_woident_unoiseM1_unoiseM20_swarmD2_blast_summary_genus.tsv 0.8608572946109561 0.8701998321374099 0.3152763745619688 26 8
corrected ./testing_clustering/r287/contigs_250_woident_minsize4_unoiseM8_unoiseM1_blast_summary_genus.tsv 0.5336177419993751 0.851158202578546 0.7406809173304533 56 8
corrected ./testing_clustering/r270/contigs_250_woident_minsize4_unoiseM1_swarmD1_blast_summary_genus.tsv 0.8577418615299546 0.8655140742828668 0.6848508187796258 76 8
corrected ./testing_clustering/r62/contigs_250_woident_clusterP99_unoiseM2_clusterP99_blast_summary_genus.tsv 0.8490241738963742 0.8713946695253484 0.7373036102624809 135 8
corrected ./testing_clustering/r273/contigs_250_woident_minsize4_unoiseM2_swarmD1_blast_summary_genus.tsv 0.8577418615299546 0.8655140742828668 0.6848508187796258 76 8
corrected ./testing_clustering/r224/contigs_250_woident_minsize2_unoiseM1_clusterP99_blast_summary_genus.tsv 0.8586490751389281 0.869186678950528 0.6601875615592758 103 8
corrected ./testing_clustering/r226/contigs_250_woident_minsize2_unoiseM1_swarmD2_blast_summary_genus.tsv 0.8586490751389282 0.8691866789505278 0.6397609835020773 93 8
corrected ./testing_clustering/r178/contigs_250_woident_unoiseM2_swarmD1_swarmD2_blast_summary_genus.tsv 0.8586490751389282 0.8691866789505278 0.6397609835020773 93 8
corrected ./testing_clustering/r211/contigs_250_woident_minsize2_swarmD2_clusterP98_blast_summary_genus.tsv 0.8651708574511683 0.866527771064529 0.6232766850985899 82 8
corrected ./testing_clustering/r81/contigs_250_woident_clusterP99_unoiseM20_swarmD1_blast_summary_genus.tsv 0.8122455875441207 0.8293539865037741 0.7187816809374945 36 8
corrected ./testing_clustering/r168/contigs_250_woident_unoiseM1_unoiseM20_swarmD1_blast_summary_genus.tsv 0.8627796133982321 0.8701998321374099 0.3602091896494548 29 8
corrected ./testing_clustering/r20/contigs_250_woident_clusterP98_unoiseM2_clusterP99_blast_summary_genus.tsv 0.869633546370879 0.871411515091692 0.6394607338797045 117 8
corrected ./testing_clustering/r210/contigs_250_woident_unoiseM2_unoiseM20_swarmD1_blast_summary_genus.tsv 0.8605240828522219 0.8683117807675643 0.3602091896494548 29 8
corrected ./testing_clustering/r98/contigs_250_woident_swarmD1_unoiseM1_clusterP99_blast_summary_genus.tsv 0.8326030238870468 0.833036275560309 0.7363226293602811 291 8
corrected ./testing_clustering/r114/contigs_250_woident_swarmD1_unoiseM4_swarmD1_blast_summary_genus.tsv 0.8561429854324547 0.8699839640749402 0.7358896908701644 95 8
corrected ./testing_clustering/r101/contigs_250_woident_swarmD1_unoiseM1_unoiseM1_blast_summary_genus.tsv 0.8560008030388159 0.8701510237854827 0.7275305797616605 314 8
corrected ./testing_clustering/r185/contigs_250_woident_unoiseM2_unoiseM1_unoiseM1_blast_summary_genus.tsv 0.533707939243617 0.857805543996635 0.7377864734656655 184 8
corrected ./testing_clustering/r151/contigs_250_woident_unoiseM1_unoiseM4_clusterP98_blast_summary_genus.tsv 0.8647500484803902 0.8645826126818871 0.5747934459832411 56 7
corrected ./testing_clustering/r115/contigs_250_woident_swarmD1_unoiseM8_clusterP98_blast_summary_genus.tsv 0.8707828233924018 0.8712082818984553 0.5734385881817748 50 8
